date,price,indicator,long,short,signal,position,base,pnl,pnl_dollars,cum_pnl_dollars,balance
2018-04-16 17:45:00,6660.0,4.2068441373238254,0,0,0.0,0.0,0.0,0.0,0.0,7955.0,22955.0
2018-04-16 18:04:00,6669.5,4.55597488608642,0,0,0.0,0.0,0.0,0.0,0.0,7955.0,22955.0
2018-04-16 18:28:00,6676.75,4.867835879591422,0,0,0.0,0.0,0.0,0.0,0.0,7955.0,22955.0
2018-04-16 18:49:00,6676.5,5.4261391649328345,1,0,0.0,0.0,0.0,0.0,0.0,7955.0,22955.0
2018-04-16 19:05:00,6690.25,6.026268288444557,1,0,1.0,6690.25,6690.25,0.0,0.0,7955.0,22955.0
2018-04-16 19:23:00,6703.25,6.596314745179988,1,0,1.0,6703.25,6690.25,13.0,260.0,8215.0,23215.0
2018-04-16 19:50:00,6703.75,7.0795951023059835,1,0,1.0,6703.75,6703.25,0.5,10.0,8225.0,23225.0
2018-04-16 20:15:00,6701.25,7.355251122519331,1,0,1.0,6701.25,6703.75,-2.5,-50.0,8175.0,23175.0
2018-04-16 20:43:00,6693.0,7.616827957063247,1,0,1.0,6693.0,6701.25,-8.25,-165.0,8010.0,23010.0
2018-04-16 21:15:00,6692.0,7.640254772474947,1,0,1.0,6692.0,6693.0,-1.0,-20.0,7990.0,22990.0
2018-04-16 21:37:00,6682.5,7.654613056761601,1,0,1.0,6682.5,6692.0,-9.5,-190.0,7800.0,22800.0
2018-04-16 21:52:00,6681.75,7.907446422265686,1,0,1.0,6681.75,6682.5,-0.75,-15.0,7785.0,22785.0
2018-04-16 22:01:00,6693.0,8.152513640510726,1,0,1.0,6693.0,6681.75,11.25,225.0,8010.0,23010.0
2018-04-16 22:12:00,6693.0,8.61879216451597,1,0,1.0,6693.0,6693.0,0.0,0.0,8010.0,23010.0
2018-04-17 03:29:00,6715.75,9.056883917174781,1,0,1.0,6715.75,6693.0,22.75,455.0,8465.0,23465.0
2018-04-17 08:02:00,6715.5,9.47501272521072,1,0,1.0,6715.5,6715.75,-0.25,-5.0,8460.0,23460.0
2018-04-17 10:24:00,6736.75,9.76844748584734,1,0,1.0,6736.75,6715.5,21.25,425.0,8885.0,23885.0
2018-04-17 13:08:00,6729.5,10.16052849950256,1,0,1.0,6729.5,6736.75,-7.25,-145.0,8740.0,23740.0
2018-04-17 14:39:00,6741.75,10.538861673592052,1,0,1.0,6741.75,6729.5,12.25,245.0,8985.0,23985.0
2018-04-17 15:30:00,6758.25,10.738213024626964,1,0,1.0,6758.25,6741.75,16.5,330.0,9315.0,24315.0
2018-04-17 15:38:00,6745.0,10.963124941611305,1,0,1.0,6745.0,6758.25,-13.25,-265.0,9050.0,24050.0
2018-04-17 15:45:00,6748.0,11.31965992908447,1,0,1.0,6748.0,6745.0,3.0,60.0,9110.0,24110.0
2018-04-17 15:54:00,6768.5,11.585962284251762,1,0,1.0,6768.5,6748.0,20.5,410.0,9520.0,24520.0
2018-04-17 16:05:00,6762.0,11.930186684336846,1,0,1.0,6762.0,6768.5,-6.5,-130.0,9390.0,24390.0
2018-04-17 16:16:00,6770.75,12.268220318927344,1,0,1.0,6770.75,6762.0,8.75,175.0,9565.0,24565.0
2018-04-17 16:32:00,6773.0,12.600546866305017,1,0,1.0,6773.0,6770.75,2.25,45.0,9610.0,24610.0
2018-04-17 16:49:00,6775.25,12.927990638577683,1,0,1.0,6775.25,6773.0,2.25,45.0,9655.0,24655.0
2018-04-17 17:00:00,6782.5,13.249273274237478,1,0,1.0,6782.5,6775.25,7.25,145.0,9800.0,24800.0
2018-04-17 17:13:00,6796.5,13.571120380980705,1,0,1.0,6796.5,6782.5,14.0,280.0,10080.0,25080.0
2018-04-17 17:26:00,6803.75,13.894184486243486,1,0,1.0,6803.75,6796.5,7.25,145.0,10225.0,25225.0
2018-04-17 17:39:00,6812.75,14.189286286144995,1,0,1.0,6812.75,6803.75,9.0,180.0,10405.0,25405.0
2018-04-17 18:03:00,6809.5,14.514994739028925,1,0,1.0,6809.5,6812.75,-3.25,-65.0,10340.0,25340.0
2018-04-17 18:27:00,6814.0,14.840605997598784,1,0,1.0,6814.0,6809.5,4.5,90.0,10430.0,25430.0
2018-04-17 18:55:00,6824.5,15.066943169040133,1,0,1.0,6824.5,6814.0,10.5,210.0,10640.0,25640.0
2018-04-17 19:16:00,6815.25,15.27243391532508,1,0,1.0,6815.25,6824.5,-9.25,-185.0,10455.0,25455.0
2018-04-17 19:42:00,6812.25,15.548388948716628,1,0,1.0,6812.25,6815.25,-3.0,-60.0,10395.0,25395.0
2018-04-17 19:57:00,6820.0,15.870535915411256,1,0,1.0,6820.0,6812.25,7.75,155.0,10550.0,25550.0
2018-04-17 20:14:00,6823.75,16.18691139794007,1,0,1.0,6823.75,6820.0,3.75,75.0,10625.0,25625.0
2018-04-17 20:27:00,6823.5,16.41440621603988,1,0,1.0,6823.5,6823.75,-0.25,-5.0,10620.0,25620.0
2018-04-17 20:49:00,6816.25,16.719140415499215,1,0,1.0,6816.25,6823.5,-7.25,-145.0,10475.0,25475.0
2018-04-17 21:11:00,6832.5,17.02373187996862,1,0,1.0,6832.5,6816.25,16.25,325.0,10800.0,25800.0
2018-04-17 21:34:00,6835.0,17.328271293879048,1,0,1.0,6835.0,6832.5,2.5,50.0,10850.0,25850.0
2018-04-17 21:49:00,6838.0,17.63223783183059,1,0,1.0,6838.0,6835.0,3.0,60.0,10910.0,25910.0
2018-04-17 21:59:00,6839.25,17.769918888777593,1,0,1.0,6839.25,6838.0,1.25,25.0,10935.0,25935.0
2018-04-18 02:16:00,6826.25,18.045493779238335,1,0,1.0,6826.25,6839.25,-13.0,-260.0,10675.0,25675.0
2018-04-18 08:16:00,6842.0,18.31544251056979,1,0,1.0,6842.0,6826.25,15.75,315.0,10990.0,25990.0
2018-04-18 12:03:00,6842.75,18.525897652621516,1,0,1.0,6842.75,6842.0,0.75,15.0,11005.0,26005.0
2018-04-18 14:28:00,6837.75,18.73549363761739,1,0,1.0,6837.75,6842.75,-5.0,-100.0,10905.0,25905.0
2018-04-18 15:29:00,6847.25,18.82521416679176,1,0,1.0,6847.25,6837.75,9.5,190.0,11095.0,26095.0
2018-04-18 15:34:00,6831.25,18.878179508143937,1,0,1.0,6831.25,6847.25,-16.0,-320.0,10775.0,25775.0
2018-04-18 15:40:00,6832.5,18.725764737376828,1,0,1.0,6832.5,6831.25,1.25,25.0,10800.0,25800.0
2018-04-18 15:45:00,6820.0,18.568367250007253,1,0,1.0,6820.0,6832.5,-12.5,-250.0,10550.0,25550.0
2018-04-18 15:53:00,6822.25,18.40942241645073,1,0,1.0,6822.25,6820.0,2.25,45.0,10595.0,25595.0
2018-04-18 16:02:00,6824.0,17.99971838458933,1,0,1.0,6824.0,6822.25,1.75,35.0,10630.0,25630.0
2018-04-18 16:10:00,6813.5,17.525209232958012,1,0,1.0,6813.5,6824.0,-10.5,-210.0,10420.0,25420.0
2018-04-18 16:18:00,6808.25,17.073156747084777,1,0,1.0,6808.25,6813.5,-5.25,-105.0,10315.0,25315.0
2018-04-18 16:29:00,6806.0,16.921617199585892,1,0,1.0,6806.0,6808.25,-2.25,-45.0,10270.0,25270.0
2018-04-18 16:41:00,6820.25,16.836931480747864,1,0,1.0,6820.25,6806.0,14.25,285.0,10555.0,25555.0
2018-04-18 16:51:00,6828.0,16.773343767339117,1,0,1.0,6828.0,6820.25,7.75,155.0,10710.0,25710.0
2018-04-18 17:04:00,6828.25,17.040350482314544,1,0,1.0,6828.25,6828.0,0.25,5.0,10715.0,25715.0
2018-04-18 17:24:00,6845.25,17.281410359168888,1,0,1.0,6845.25,6828.25,17.0,340.0,11055.0,26055.0
2018-04-18 17:46:00,6845.0,17.356211339169626,1,0,1.0,6845.0,6845.25,-0.25,-5.0,11050.0,26050.0
2018-04-18 18:08:00,6837.5,17.617272005387346,1,0,1.0,6837.5,6845.0,-7.5,-150.0,10900.0,25900.0
2018-04-18 18:36:00,6853.5,17.785524777346353,1,0,1.0,6853.5,6837.5,16.0,320.0,11220.0,26220.0
2018-04-18 19:05:00,6849.5,18.013561332935094,1,0,1.0,6849.5,6853.5,-4.0,-80.0,11140.0,26140.0
2018-04-18 19:33:00,6855.0,18.08687747121729,1,0,1.0,6855.0,6849.5,5.5,110.0,11250.0,26250.0
2018-04-18 20:01:00,6847.25,18.000864707772013,1,0,1.0,6847.25,6855.0,-7.75,-155.0,11095.0,26095.0
2018-04-18 20:22:00,6839.5,18.212336653328013,1,0,1.0,6839.5,6847.25,-7.75,-155.0,10940.0,25940.0
2018-04-18 20:50:00,6862.5,18.403271369871696,1,0,1.0,6862.5,6839.5,23.0,460.0,11400.0,26400.0
2018-04-18 21:14:00,6861.75,18.50655579856425,1,0,1.0,6861.75,6862.5,-0.75,-15.0,11385.0,26385.0
2018-04-18 21:44:00,6857.75,18.491908123610088,1,0,1.0,6857.75,6861.75,-4.0,-80.0,11305.0,26305.0
2018-04-18 21:58:00,6851.5,18.326827897684346,1,0,1.0,6851.5,6857.75,-6.25,-125.0,11180.0,26180.0
2018-04-19 02:32:00,6843.25,18.513225751708625,1,0,1.0,6843.25,6851.5,-8.25,-165.0,11015.0,26015.0
2018-04-19 09:07:00,6863.0,18.38940789918494,1,0,1.0,6863.0,6843.25,19.75,395.0,11410.0,26410.0
2018-04-19 12:20:00,6846.5,18.038789119892485,1,0,1.0,6846.5,6863.0,-16.5,-330.0,11080.0,26080.0
2018-04-19 14:30:00,6834.5,17.45456994615843,1,0,1.0,6834.5,6846.5,-12.0,-240.0,10840.0,25840.0
2018-04-19 15:24:00,6822.0,16.502706396782603,1,0,1.0,6822.0,6834.5,-12.5,-250.0,10590.0,25590.0
2018-04-19 15:33:00,6805.25,15.684308947318751,1,0,1.0,6805.25,6822.0,-16.75,-335.0,10255.0,25255.0
2018-04-19 15:38:00,6810.25,14.888721079576282,1,0,1.0,6810.25,6805.25,5.0,100.0,10355.0,25355.0
2018-04-19 15:44:00,6809.0,14.025636434197736,1,0,1.0,6809.0,6810.25,-1.25,-25.0,10330.0,25330.0
2018-04-19 15:52:00,6793.25,13.233669362345914,1,0,1.0,6793.25,6809.0,-15.75,-315.0,10015.0,25015.0
2018-04-19 16:01:00,6793.75,12.686954265889291,1,0,1.0,6793.75,6793.25,0.5,10.0,10025.0,25025.0
2018-04-19 16:11:00,6803.5,12.191747070770695,1,0,1.0,6803.5,6793.75,9.75,195.0,10220.0,25220.0
2018-04-19 16:20:00,6804.0,11.975681531731391,1,0,1.0,6804.0,6803.5,0.5,10.0,10230.0,25230.0
2018-04-19 16:32:00,6816.5,11.497376048182563,1,0,1.0,6816.5,6804.0,12.5,250.0,10480.0,25480.0
2018-04-19 16:45:00,6802.5,11.048362014462214,1,0,1.0,6802.5,6816.5,-14.0,-280.0,10200.0,25200.0
2018-04-19 16:55:00,6802.25,10.443635477569366,1,0,1.0,6802.25,6802.5,-0.25,-5.0,10195.0,25195.0
2018-04-19 17:06:00,6786.5,9.827204684863405,1,0,1.0,6786.5,6802.25,-15.75,-315.0,9880.0,24880.0
2018-04-19 17:15:00,6782.25,9.075485113734807,1,0,1.0,6782.25,6786.5,-4.25,-85.0,9795.0,24795.0
2018-04-19 17:26:00,6770.75,8.588239251492599,1,0,1.0,6770.75,6782.25,-11.5,-230.0,9565.0,24565.0
2018-04-19 17:40:00,6787.75,7.970694456691984,1,0,1.0,6787.75,6770.75,17.0,340.0,9905.0,24905.0
2018-04-19 17:54:00,6778.25,7.230783063452592,1,0,1.0,6778.25,6787.75,-9.5,-190.0,9715.0,24715.0
2018-04-19 18:02:00,6771.0,6.476211649395919,1,0,1.0,6771.0,6778.25,-7.25,-145.0,9570.0,24570.0
2018-04-19 18:16:00,6763.0,5.812697526897774,1,0,1.0,6763.0,6771.0,-8.0,-160.0,9410.0,24410.0
2018-04-19 18:34:00,6765.75,5.254898087685074,1,0,1.0,6765.75,6763.0,2.75,55.0,9465.0,24465.0
2018-04-19 18:54:00,6770.25,4.763739030136916,0,0,1.0,6770.25,6765.75,4.5,90.0,9555.0,24555.0
2018-04-19 19:15:00,6776.5,4.089743468571852,0,0,0.0,0.0,-6.25,6.25,125.0,9680.0,24680.0
2018-04-19 19:43:00,6764.0,3.5846728196484605,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 20:06:00,6772.0,3.121132097098309,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 20:26:00,6772.0,2.50648893313254,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 20:42:00,6759.75,2.1539825416656955,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 20:58:00,6771.25,1.8484164443483788,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 21:17:00,6773.0,1.673639292903184,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 21:34:00,6778.25,1.545829570567765,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 21:40:00,6780.0,1.6184963307444207,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 21:53:00,6789.5,1.6721909540226285,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-19 21:59:00,6788.5,1.5699715527718778,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 02:12:00,6781.25,1.2338427462053758,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 08:21:00,6770.0,0.94516161100149,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 10:07:00,6769.75,0.4171666179640283,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 12:48:00,6750.5,0.3196215336849191,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 14:21:00,6768.25,0.1571648568024422,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 15:22:00,6764.75,0.12286262765946976,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 15:32:00,6770.0,-0.32708716269150884,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 15:38:00,6753.25,-0.8319809875491284,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 15:46:00,6737.75,-1.3139260309741658,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 15:53:00,6735.5,-1.7822147848086054,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:01:00,6723.75,-2.1431562191963405,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:12:00,6728.75,-2.5859454956477386,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:23:00,6721.0,-2.900867467615414,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:33:00,6728.0,-3.014972731779028,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:44:00,6739.75,-3.288658642344066,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 16:52:00,6730.0,-3.720614701027931,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 17:02:00,6704.25,-4.110592882839051,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 17:10:00,6706.5,-4.5262317486974375,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 17:18:00,6690.0,-4.899668216184029,0,0,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 17:27:00,6692.5,-5.303792464425845,0,-1,0.0,0.0,0.0,0.0,0.0,9680.0,24680.0
2018-04-20 17:36:00,6680.75,-5.594952712816996,0,-1,-1.0,-6680.75,-6680.75,0.0,0.0,9680.0,24680.0
2018-04-20 17:51:00,6689.5,-5.905523506599636,0,-1,-1.0,-6689.5,-6680.75,-8.75,-175.0,9505.0,24505.0
2018-04-20 18:08:00,6687.5,-6.173627877063639,0,-1,-1.0,-6687.5,-6689.5,2.0,40.0,9545.0,24545.0
2018-04-20 18:20:00,6690.75,-6.56496542319131,0,-1,-1.0,-6690.75,-6687.5,-3.25,-65.0,9480.0,24480.0
2018-04-20 18:36:00,6668.0,-6.841405683781866,0,-1,-1.0,-6668.0,-6690.75,22.75,455.0,9935.0,24935.0
2018-04-20 18:53:00,6677.0,-7.1871551594134395,0,-1,-1.0,-6677.0,-6668.0,-9.0,-180.0,9755.0,24755.0
2018-04-20 19:06:00,6671.0,-7.529071187397169,0,-1,-1.0,-6671.0,-6677.0,6.0,120.0,9875.0,24875.0
2018-04-20 19:20:00,6671.0,-7.7444177820936675,0,-1,-1.0,-6671.0,-6671.0,0.0,0.0,9875.0,24875.0
2018-04-20 19:33:00,6680.5,-7.872582569761798,0,-1,-1.0,-6680.5,-6671.0,-9.5,-190.0,9685.0,24685.0
2018-04-20 19:51:00,6686.0,-7.942587243951478,0,-1,-1.0,-6686.0,-6680.5,-5.5,-110.0,9575.0,24575.0
2018-04-20 20:17:00,6690.75,-8.134831005769707,0,-1,-1.0,-6690.75,-6686.0,-4.75,-95.0,9480.0,24480.0
2018-04-20 20:35:00,6680.75,-8.456370657885287,0,-1,-1.0,-6680.75,-6690.75,10.0,200.0,9680.0,24680.0
2018-04-20 20:53:00,6671.0,-8.816014188128333,0,-1,-1.0,-6671.0,-6680.75,9.75,195.0,9875.0,24875.0
2018-04-20 21:06:00,6668.5,-9.16738282899514,0,-1,-1.0,-6668.5,-6671.0,2.5,50.0,9925.0,24925.0
2018-04-20 21:17:00,6653.75,-9.513368482462319,0,-1,-1.0,-6653.75,-6668.5,14.75,295.0,10220.0,25220.0
2018-04-20 21:32:00,6653.75,-9.801583661850316,0,-1,-1.0,-6653.75,-6653.75,0.0,0.0,10220.0,25220.0
2018-04-20 21:42:00,6657.5,-9.884156771910554,0,-1,-1.0,-6657.5,-6653.75,-3.75,-75.0,10145.0,25145.0
2018-04-20 21:53:00,6671.75,-10.055220826257383,0,-1,-1.0,-6671.75,-6657.5,-14.25,-285.0,9860.0,24860.0
2018-04-20 21:58:00,6665.25,-10.172828956007944,0,-1,-1.0,-6665.25,-6671.75,6.5,130.0,9990.0,24990.0
2018-04-20 22:30:00,6668.0,-10.096612086035048,0,-1,-1.0,-6668.0,-6665.25,-2.75,-55.0,9935.0,24935.0
2018-04-23 03:55:00,6676.5,-9.657476006335221,0,-1,-1.0,-6676.5,-6668.0,-8.5,-170.0,9765.0,24765.0
2018-04-23 08:58:00,6696.5,-9.329769104270538,0,-1,-1.0,-6696.5,-6676.5,-20.0,-400.0,9365.0,24365.0
2018-04-23 11:04:00,6687.0,-9.413648427538334,0,-1,-1.0,-6687.0,-6696.5,9.5,190.0,9555.0,24555.0
2018-04-23 14:01:00,6667.25,-9.05061257543479,0,-1,-1.0,-6667.25,-6687.0,19.75,395.0,9950.0,24950.0
2018-04-23 15:25:00,6688.5,-8.511435096851613,0,-1,-1.0,-6688.5,-6667.25,-21.25,-425.0,9525.0,24525.0
2018-04-23 15:32:00,6701.0,-8.044508978614322,0,-1,-1.0,-6701.0,-6688.5,-12.5,-250.0,9275.0,24275.0
2018-04-23 15:38:00,6699.25,-7.64519048008143,0,-1,-1.0,-6699.25,-6701.0,1.75,35.0,9310.0,24310.0
2018-04-23 15:46:00,6697.5,-7.4953562717661235,0,-1,-1.0,-6697.5,-6699.25,1.75,35.0,9345.0,24345.0
2018-04-23 15:54:00,6685.75,-7.784800553317666,0,-1,-1.0,-6685.75,-6697.5,11.75,235.0,9580.0,24580.0
2018-04-23 16:03:00,6663.5,-7.750293238657991,0,-1,-1.0,-6663.5,-6685.75,22.25,445.0,10025.0,25025.0
2018-04-23 16:13:00,6678.0,-7.7785892328988835,0,-1,-1.0,-6678.0,-6663.5,-14.5,-290.0,9735.0,24735.0
2018-04-23 16:26:00,6675.5,-7.431563683925501,0,-1,-1.0,-6675.5,-6678.0,2.5,50.0,9785.0,24785.0
2018-04-23 16:36:00,6693.5,-7.4371867170497055,0,-1,-1.0,-6693.5,-6675.5,-18.0,-360.0,9425.0,24425.0
2018-04-23 16:46:00,6677.25,-6.922343945994,0,-1,-1.0,-6677.25,-6693.5,16.25,325.0,9750.0,24750.0
2018-04-23 16:55:00,6702.25,-6.375618755341372,0,-1,-1.0,-6702.25,-6677.25,-25.0,-500.0,9250.0,24250.0
2018-04-23 17:09:00,6709.25,-5.750741299998738,0,-1,-1.0,-6709.25,-6702.25,-7.0,-140.0,9110.0,24110.0
2018-04-23 17:18:00,6716.0,-5.046363220553799,0,-1,-1.0,-6716.0,-6709.25,-6.75,-135.0,8975.0,23975.0
2018-04-23 17:40:00,6722.5,-4.522274478265216,0,0,-1.0,-6722.5,-6716.0,-6.5,-130.0,8845.0,23845.0
2018-04-23 17:59:00,6715.25,-4.1070861437283135,0,0,0.0,0.0,-7.25,7.25,145.0,8990.0,23990.0
2018-04-23 18:20:00,6711.0,-4.085678776835627,0,0,0.0,0.0,0.0,0.0,0.0,8990.0,23990.0
2018-04-23 18:36:00,6691.75,-4.246236764885021,0,0,0.0,0.0,0.0,0.0,0.0,8990.0,23990.0
2018-04-23 18:54:00,6684.25,-4.6048792270417565,0,0,0.0,0.0,0.0,0.0,0.0,8990.0,23990.0
2018-04-23 19:14:00,6674.25,-4.893254825449109,0,0,0.0,0.0,0.0,0.0,0.0,8990.0,23990.0
2018-04-23 19:33:00,6676.75,-5.168474518554266,0,-1,0.0,0.0,0.0,0.0,0.0,8990.0,23990.0
2018-04-23 19:55:00,6675.75,-5.366880886023166,0,-1,-1.0,-6675.75,-6675.75,0.0,0.0,8990.0,23990.0
2018-04-23 20:07:00,6678.0,-5.980560285401026,0,-1,-1.0,-6678.0,-6675.75,-2.25,-45.0,8945.0,23945.0
2018-04-23 20:15:00,6651.5,-6.563951379400047,0,-1,-1.0,-6651.5,-6678.0,26.5,530.0,9475.0,24475.0
2018-04-23 20:26:00,6638.5,-7.121244642137404,0,-1,-1.0,-6638.5,-6651.5,13.0,260.0,9735.0,24735.0
2018-04-23 20:37:00,6636.75,-7.655388288642431,0,-1,-1.0,-6636.75,-6638.5,1.75,35.0,9770.0,24770.0
2018-04-23 20:52:00,6631.75,-8.168800639051737,0,-1,-1.0,-6631.75,-6636.75,5.0,100.0,9870.0,24870.0
2018-04-23 21:05:00,6628.0,-8.506818183837884,0,-1,-1.0,-6628.0,-6631.75,3.75,75.0,9945.0,24945.0
2018-04-23 21:20:00,6637.75,-8.641835271267736,0,-1,-1.0,-6637.75,-6628.0,-9.75,-195.0,9750.0,24750.0
2018-04-23 21:37:00,6649.75,-8.848871982220611,0,-1,-1.0,-6649.75,-6637.75,-12.0,-240.0,9510.0,24510.0
2018-04-23 21:51:00,6645.0,-8.948002815021233,0,-1,-1.0,-6645.0,-6649.75,4.75,95.0,9605.0,24605.0
2018-04-23 22:01:00,6651.25,-8.951446274093467,0,-1,-1.0,-6651.25,-6645.0,-6.25,-125.0,9480.0,24480.0
2018-04-23 22:41:00,6656.0,-8.891274780421917,0,-1,-1.0,-6656.0,-6651.25,-4.75,-95.0,9385.0,24385.0
2018-04-24 05:21:00,6660.75,-8.663073751997882,0,-1,-1.0,-6660.75,-6656.0,-4.75,-95.0,9290.0,24290.0
2018-04-24 10:17:00,6671.25,-8.191897833263095,0,-1,-1.0,-6671.25,-6660.75,-10.5,-210.0,9080.0,24080.0
2018-04-24 12:31:00,6687.5,-7.283315804461204,0,-1,-1.0,-6687.5,-6671.25,-16.25,-325.0,8755.0,23755.0
2018-04-24 14:00:00,6715.0,-6.590624237052895,0,-1,-1.0,-6715.0,-6687.5,-27.5,-550.0,8205.0,23205.0
2018-04-24 15:18:00,6704.75,-6.19849637807419,0,-1,-1.0,-6704.75,-6715.0,10.25,205.0,8410.0,23410.0
2018-04-24 15:31:00,6686.5,-5.874514993394053,0,-1,-1.0,-6686.5,-6704.75,18.25,365.0,8775.0,23775.0
2018-04-24 15:37:00,6680.25,-5.460045401784964,0,-1,-1.0,-6680.25,-6686.5,6.25,125.0,8900.0,23900.0
2018-04-24 15:44:00,6687.25,-5.1220852274131055,0,-1,-1.0,-6687.25,-6680.25,-7.0,-140.0,8760.0,23760.0
2018-04-24 15:50:00,6684.5,-5.031494569216987,0,-1,-1.0,-6684.5,-6687.25,2.75,55.0,8815.0,23815.0
2018-04-24 15:55:00,6671.75,-5.220456318277096,0,-1,-1.0,-6671.75,-6684.5,12.75,255.0,9070.0,24070.0
2018-04-24 16:05:00,6655.5,-5.153911184973655,0,-1,-1.0,-6655.5,-6671.75,16.25,325.0,9395.0,24395.0
2018-04-24 16:14:00,6670.0,-5.297479733873219,0,-1,-1.0,-6670.0,-6655.5,-14.5,-290.0,9105.0,24105.0
2018-04-24 16:19:00,6657.75,-5.908728117262321,0,-1,-1.0,-6657.75,-6670.0,12.25,245.0,9350.0,24350.0
2018-04-24 16:24:00,6629.75,-6.529811932462021,0,-1,-1.0,-6629.75,-6657.75,28.0,560.0,9910.0,24910.0
2018-04-24 16:31:00,6617.25,-7.117395901163128,0,-1,-1.0,-6617.25,-6629.75,12.5,250.0,10160.0,25160.0
2018-04-24 16:36:00,6617.75,-7.6828924258553535,0,-1,-1.0,-6617.75,-6617.25,-0.5,-10.0,10150.0,25150.0
2018-04-24 16:44:00,6613.25,-8.146203023509416,0,-1,-1.0,-6613.25,-6617.75,4.5,90.0,10240.0,25240.0
2018-04-24 16:51:00,6618.0,-8.401389455771971,0,-1,-1.0,-6618.0,-6613.25,-4.75,-95.0,10145.0,25145.0
2018-04-24 16:59:00,6629.5,-8.89458767624962,0,-1,-1.0,-6629.5,-6618.0,-11.5,-230.0,9915.0,24915.0
2018-04-24 17:02:00,6604.5,-9.36673950325952,0,-1,-1.0,-6604.5,-6629.5,25.0,500.0,10415.0,25415.0
2018-04-24 17:08:00,6584.25,-9.816224093290202,0,-1,-1.0,-6584.25,-6604.5,20.25,405.0,10820.0,25820.0
2018-04-24 17:15:00,6585.0,-10.264476682122012,0,-1,-1.0,-6585.0,-6584.25,-0.75,-15.0,10805.0,25805.0
2018-04-24 17:20:00,6578.25,-10.64868903282774,0,-1,-1.0,-6578.25,-6585.0,6.75,135.0,10940.0,25940.0
2018-04-24 17:27:00,6582.25,-10.983661675196466,0,-1,-1.0,-6582.25,-6578.25,-4.0,-80.0,10860.0,25860.0
2018-04-24 17:34:00,6585.25,-11.089045010857205,0,-1,-1.0,-6585.25,-6582.25,-3.0,-60.0,10800.0,25800.0
2018-04-24 17:41:00,6602.75,-11.154481374320158,0,-1,-1.0,-6602.75,-6585.25,-17.5,-350.0,10450.0,25450.0
2018-04-24 17:50:00,6606.5,-11.284566297395624,0,-1,-1.0,-6606.5,-6602.75,-3.75,-75.0,10375.0,25375.0
2018-04-24 17:59:00,6601.25,-11.676730582057427,0,-1,-1.0,-6601.25,-6606.5,5.25,105.0,10480.0,25480.0
2018-04-24 18:11:00,6576.25,-11.990287699091825,0,-1,-1.0,-6576.25,-6601.25,25.0,500.0,10980.0,25980.0
2018-04-24 18:18:00,6581.75,-12.346084965068004,0,-1,-1.0,-6581.75,-6576.25,-5.5,-110.0,10870.0,25870.0
2018-04-24 18:25:00,6555.0,-12.69960210338619,0,-1,-1.0,-6555.0,-6581.75,26.75,535.0,11405.0,26405.0
2018-04-24 18:32:00,6549.25,-13.05132455633751,0,-1,-1.0,-6549.25,-6555.0,5.75,115.0,11520.0,26520.0
2018-04-24 18:39:00,6537.0,-13.403847069486165,0,-1,-1.0,-6537.0,-6549.25,12.25,245.0,11765.0,26765.0
